name_document,len_tess,len_llm,levenshtein_distance,normalized_levenshtein,jaro_winkler_similarity,word_error_rate,sequence_matcher_ratio,length_difference,key,layout,binary
rsc37_rsc176_402.txt,5386,3056,3412,0.6334942443371704,0.67875481381396,0.836,0.1156124141198768,-2330,binary_cut,1,2
rsc37_rsc176_827.txt,2241,2117,470,0.20972780008924588,0.8869713397260031,0.4961038961038961,0.5282239559430931,-124,binary_cut,1,2
rsc37_rsc176_835.txt,3160,2402,2008,0.6354430379746835,0.7251574958758175,0.8301282051282052,0.13556274721323264,-758,binary_cut,1,2
rsc37_rsc176_566.txt,3478,3236,958,0.27544565842438185,0.7918796067488532,0.5407066052227343,0.21656240691093237,-242,binary,0,2
rsc37_rsc176_525.txt,3077,2597,1014,0.3295417614559636,0.7790592799233994,0.6371841155234657,0.24215720831864646,-480,binary,0,2
rsc37_rsc176_1043.txt,7038,2251,5521,0.7844558113100313,0.6103952887133731,0.9296296296296296,0.017009365916675637,-4787,binary,0,2
rsc37_rsc176_399.txt,3139,2893,970,0.30901561006690026,0.7959250830804324,0.601145038167939,0.2854774535809019,-246,binary,0,2
rsc37_rsc176_638.txt,3955,3221,798,0.20176991150442478,0.8266560818223583,0.2792714657415438,0.794314381270903,-734,binary,0,2
rsc37_rsc176_714.txt,3825,3623,1680,0.4392156862745098,0.7787499600847491,0.6787204450625869,0.1533297529538131,-202,binary,0,2
rsc37_rsc176_595.txt,5103,4187,1789,0.35057809131883205,0.8611488715772698,0.6799557032115172,0.15844994617868677,-916,binary,0,2
rsc37_rsc176_484.txt,10265,2770,8568,0.8346809547004383,0.5914383751041797,0.9674378748928878,0.025163022631377062,-7495,binary,0,2
rsc37_rsc176_837.txt,3628,3283,706,0.19459757442116868,0.8043985594180499,0.4807987711213518,0.46476631457097384,-345,binary,0,2
rsc37_rsc176_551.txt,3164,3192,1005,0.3148496240601504,0.8049895304467327,0.6238361266294227,0.3854625550660793,28,binary,0,2
rsc37_rsc176_816.txt,3010,2318,1480,0.49169435215946844,0.7430401786955038,0.7504393673110721,0.2616366366366366,-692,binary,0,2
rsc37_rsc176_291.txt,4668,4377,496,0.1062553556126821,0.8210178869908914,0.2853566958698373,0.46920950801547817,-291,binary,0,2
rsc37_rsc176_278.txt,2943,2848,446,0.15154604145429834,0.8178790357061266,0.3667334669338677,0.519081333103091,-95,binary,0,2
rsc37_rsc176_690.txt,4480,2021,3579,0.7988839285714285,0.6173505498649695,0.9730586370839936,0.007691124442393478,-2459,binary,0,2
rsc37_rsc176_867.txt,3964,2850,1744,0.4399596367305752,0.7440470697067391,0.7570621468926554,0.18726152039917815,-1114,binary,0,2
rsc37_rsc176_601.txt,5960,3809,2516,0.4221476510067114,0.7171467231140539,0.7218670076726342,0.14556249360221107,-2151,binary,0,2
rsc37_rsc176_390.txt,2850,2996,1477,0.4929906542056075,0.774130509079495,0.7708333333333334,0.11973999315771468,146,binary,0,2
rsc37_rsc176_603.txt,4163,3837,517,0.12418928657218352,0.8978784950805476,0.3535483870967742,0.204,-326,binary,0,2
rsc37_rsc176_840.txt,4003,3295,1510,0.37721708718461155,0.7697173564606725,0.6992084432717678,0.21403124143600988,-708,binary,0,2
rsc37_rsc176_283.txt,3466,3209,561,0.16185804962492786,0.8027440347097142,0.4773109243697479,0.20524344569288389,-257,binary,0,2
rsc37_rsc176_711.txt,3630,2087,2116,0.5829201101928375,0.6947026313374406,0.7694566813509545,0.1504285464404408,-1543,binary,0,2
rsc37_rsc176_383.txt,2962,2925,552,0.1863605671843349,0.8071833826589497,0.45219123505976094,0.3241039578732801,-37,binary,0,2
rsc37_rsc176_809.txt,3924,3673,877,0.22349643221202853,0.7966678533331129,0.49555273189326554,0.42227194945373175,-251,binary,0,2
rsc37_rsc176_589.txt,3811,3391,1143,0.2999212805038048,0.8749856697429914,0.6215139442231076,0.3057484032213274,-420,binary,0,2
rsc37_rsc176_664.txt,3714,3517,599,0.16128163704900378,0.8271501622583269,0.36753246753246754,0.6828930991564099,-197,binary,0,2
rsc37_rsc176_367.txt,4430,4070,851,0.19209932279909706,0.7976564745072787,0.538866930171278,0.19411764705882353,-360,binary,0,2
rsc37_rsc176_625.txt,3857,3208,1452,0.37645838734767956,0.8599912892199132,0.6745049504950495,0.33205944798301484,-649,binary,0,2
rsc37_rsc176_628.txt,3906,3508,1283,0.32846902201740913,0.7789381513616384,0.6265912305516266,0.33558133261397355,-398,binary,0,2
rsc37_rsc176_557.txt,3982,3604,1141,0.2865394274234053,0.8754560698873481,0.5831062670299727,0.1787503295544424,-378,binary,0,2
rsc37_rsc176_717.txt,5636,4765,1486,0.2636621717530163,0.870840932490131,0.5549399815327793,0.22286318623209306,-871,binary,0,2
rsc37_rsc176_361.txt,4408,3812,1929,0.43761343012704174,0.8362447753225839,0.7276029055690073,0.10218978102189781,-596,binary,0,2
rsc37_rsc176_583.txt,3504,3049,1481,0.4226598173515982,0.8068664176319754,0.7298701298701299,0.24996184953456432,-455,binary,0,2
rsc37_rsc176_480.txt,3281,3154,985,0.30021334958854007,0.7983626851865067,0.5777777777777777,0.45936285936285937,-127,binary,0,2
rsc37_rsc176_873.txt,10336,8529,3699,0.357875386996904,0.7766835822331563,0.6166837256908905,0.019931089318844422,-1807,binary,0,2
rsc37_rsc176_477.txt,4325,3667,1709,0.39514450867052026,0.7765364486621414,0.6991368680641183,0.14589589589589588,-658,binary,0,2
rsc37_rsc176_516.txt,3267,2246,1802,0.5515763697581879,0.7233507377068001,0.7997118155619597,0.059495737348086344,-1021,binary,0,2
rsc37_rsc176_686.txt,3813,3341,1137,0.2981904012588513,0.7852647866110413,0.5571065989847716,0.5099245177523064,-472,binary,0,2
rsc37_rsc176_598.txt,3546,2908,1245,0.35109983079526225,0.7785362302996162,0.702416918429003,0.2736287573597769,-638,binary,0,2
rsc37_rsc176_560.txt,3139,3150,421,0.13365079365079366,0.8121712418156326,0.32717190388170053,0.4557163301001749,11,binary,0,2
rsc37_rsc176_648.txt,4352,3753,1186,0.2725183823529412,0.7718428375082135,0.6100244498777506,0.29932140653917333,-599,binary,0,2
rsc37_rsc176_708.txt,2527,2397,388,0.15354174910961615,0.8902180203725268,0.2874354561101549,0.7554833468724614,-130,binary,0,2
rsc37_rsc176_501.txt,3238,3079,963,0.2974058060531192,0.7903791452184338,0.6445993031358885,0.2447364255184423,-159,binary,0,2
rsc37_rsc176_364.txt,8032,6455,3360,0.41832669322709165,0.7820124939367327,0.7484662576687117,0.21978325395181889,-1577,binary,0,2
rsc37_rsc176_336.txt,3131,2981,2062,0.6585755349728522,0.7894755478727381,0.8996763754045307,0.1318717277486911,-150,binary,0,2
rsc37_rsc176_702.txt,3856,2731,2168,0.5622406639004149,0.7273513038179589,0.8235294117647058,0.06254744193107636,-1125,binary,0,2
rsc37_rsc176_830.txt,3873,3291,1107,0.2858249419054996,0.7797459266162594,0.56,0.23729759910664433,-582,binary,0,2
rsc37_rsc176_734.txt,3416,2522,1610,0.4713114754098361,0.7432563534544276,0.7038690476190477,0.0906028965981812,-894,binary,0,2
rsc37_rsc176_635.txt,3278,2192,1909,0.5823672971323978,0.7148991866803556,0.7860615883306321,0.0680073126142596,-1086,binary,0,2
rsc37_rsc176_490.txt,3339,3039,1174,0.35160227613057804,0.7715783324072639,0.6346153846153846,0.34399498275321416,-300,binary,0,2
rsc37_rsc176_725.txt,3621,2708,1925,0.5316210991438829,0.7379282876888116,0.7853658536585366,0.18802338442091956,-913,binary,0,2
rsc37_rsc176_728.txt,3845,3396,1123,0.29206762028608585,0.7784226388446389,0.6236702127659575,0.30051097914652675,-449,binary,0,2
rsc37_rsc176_606.txt,4407,4156,866,0.19650555933741776,0.81293116644857,0.45535714285714285,0.5178091790260423,-251,binary,0,2
rsc37_rsc176_693.txt,4281,3789,1212,0.2831114225648213,0.8547131992756474,0.6245487364620939,0.18661710037174722,-492,binary,0,2
rsc37_rsc176_843.txt,3490,3168,792,0.22693409742120343,0.8820216866143447,0.5671641791044776,0.32832682487233406,-322,binary,0,2
rsc37_rsc176_722.txt,3574,3262,950,0.26580861779518744,0.8717892140746307,0.5642076502732241,0.29959040374488005,-312,binary,0,2
rsc37_rsc176_293.txt,4891,4747,657,0.13432835820895522,0.8127871502229264,0.4157706093189964,0.19008092965345508,-144,binary,0,2
rsc37_rsc176_631.txt,4898,3682,2799,0.5714577378521846,0.7453003463025011,0.8222003929273084,0.033566433566433566,-1216,binary,0,2
rsc37_rsc176_871.txt,3468,2956,1292,0.37254901960784315,0.7658790412494024,0.684044233807267,0.225093399750934,-512,binary,0,2
rsc37_rsc176_806.txt,3706,3464,868,0.23421478683216407,0.8172995970789728,0.5374251497005988,0.3788005578800558,-242,binary,0,2
rsc37_rsc176_876.txt,4192,3528,1237,0.29508587786259544,0.7816019948413797,0.6104368932038835,0.10336787564766839,-664,binary,0,2
rsc37_rsc176_548.txt,3372,3002,702,0.20818505338078291,0.7901624726325173,0.4599358974358974,0.16096642610605585,-370,binary,0,2
rsc37_rsc176_699.txt,3486,3036,1037,0.2974756167527252,0.7859069363231214,0.6116788321167883,0.2799754676479608,-450,binary,0,2
rsc37_rsc176_402.txt,3821,2249,2638,0.6903951845066737,0.6717905901751889,0.8863309352517985,0.11630971993410213,-1572,binary,0,2
rsc37_rsc176_827.txt,2760,2748,600,0.21739130434782608,0.8025441991508346,0.5189075630252101,0.35838779956427014,-12,binary,0,2
rsc37_rsc176_835.txt,3159,3213,1400,0.4357298474945534,0.7757296053922472,0.7217537942664418,0.0709353421217828,54,binary,0,2
rsc37_rsc176_566.txt,2906,2560,1201,0.4132828630419821,0.777589195735073,0.6788321167883211,0.1525795828759605,-346,binarysimple_cut,1,1
rsc37_rsc176_525.txt,2173,2017,408,0.18775885872066267,0.8609280849671211,0.5094339622641509,0.43866348448687353,-156,binarysimple_cut,1,1
rsc37_rsc176_1043.txt,1460,1335,868,0.5945205479452055,0.748089795663789,0.8402555910543131,0.1001788908765653,-125,binarysimple_cut,1,1
rsc37_rsc176_399.txt,3321,3117,438,0.13188798554652212,0.8900598333223567,0.42,0.3662628145386766,-204,binarysimple_cut,1,1
rsc37_rsc176_638.txt,3987,3113,2992,0.7504389265111613,0.6389957181859753,0.9371980676328503,0.040281690140845074,-874,binarysimple_cut,1,1
rsc37_rsc176_714.txt,5519,3431,2627,0.4759920275412212,0.8326008192312786,0.6842105263157895,0.14435754189944133,-2088,binarysimple_cut,1,1
rsc37_rsc176_595.txt,5249,3527,2549,0.48561630786816534,0.8095801570964185,0.7050847457627119,0.14858705560619873,-1722,binarysimple_cut,1,1
rsc37_rsc176_484.txt,9670,8168,5022,0.5193381592554291,0.7658227624811286,0.7707622298065984,0.13992600067272115,-1502,binarysimple_cut,1,1
rsc37_rsc176_837.txt,3309,3172,584,0.1764883650649743,0.8863801835255354,0.4483985765124555,0.2774263230982873,-137,binarysimple_cut,1,1
rsc37_rsc176_551.txt,2569,2388,717,0.27909692487349164,0.8820750553369074,0.6004728132387707,0.39620738349808354,-181,binarysimple_cut,1,1
rsc37_rsc176_816.txt,2677,2658,882,0.32947329099738515,0.7996458035242945,0.6422413793103449,0.3531396438612934,-19,binarysimple_cut,1,1
rsc37_rsc176_291.txt,4492,4224,770,0.1714158504007124,0.8158860433061969,0.39510939510939513,0.3561266636071592,-268,binarysimple_cut,1,1
rsc37_rsc176_278.txt,2905,2803,327,0.11256454388984509,0.8916618603227594,0.3360488798370672,0.5553608969866853,-102,binarysimple_cut,1,1
rsc37_rsc176_690.txt,3117,58846,58100,0.9873228426740985,0.3709335965533998,22.9296875,0.005358036247437987,55729,binarysimple_cut,1,1
rsc37_rsc176_867.txt,4172,3612,1545,0.3703259827420901,0.7604077710168297,0.6998892580287929,0.4278006166495375,-560,binarysimple_cut,1,1
rsc37_rsc176_601.txt,6706,3980,3390,0.5055174470623323,0.7089118710856427,0.7180059523809523,0.1753696425229272,-2726,binarysimple_cut,1,1
rsc37_rsc176_390.txt,2792,2525,908,0.32521489971346706,0.7452661309654376,0.6078431372549019,0.3844273086326876,-267,binarysimple_cut,1,1
rsc37_rsc176_603.txt,3819,3785,382,0.10002618486514794,0.8973279003897934,0.2633181126331811,0.18174644923724356,-34,binarysimple_cut,1,1
rsc37_rsc176_840.txt,3442,3089,955,0.2774549680418361,0.8750215414270439,0.5798722044728435,0.18282039503904457,-353,binarysimple_cut,1,1
rsc37_rsc176_283.txt,3429,3249,533,0.15543890347039954,0.8744234433261753,0.38803418803418804,0.33692722371967654,-180,binarysimple_cut,1,1
rsc37_rsc176_711.txt,3575,2791,1675,0.46853146853146854,0.7555003226891345,0.7125193199381762,0.11278667923342758,-784,binarysimple_cut,1,1
rsc37_rsc176_383.txt,2970,2720,422,0.1420875420875421,0.8086404199194854,0.41325536062378165,0.4611599297012302,-250,binarysimple_cut,1,1
rsc37_rsc176_809.txt,3619,3519,983,0.27162199502625034,0.8371874413753007,0.5800604229607251,0.18688708321658729,-100,binarysimple_cut,1,1
rsc37_rsc176_589.txt,3358,2301,1566,0.4663490172721858,0.8392010781076167,0.6992125984251969,0.1579784414207457,-1057,binarysimple_cut,1,1
rsc37_rsc176_664.txt,1208,1117,224,0.18543046357615894,0.8451826464877101,0.5023923444976076,0.1952688172043011,-91,binarysimple_cut,1,1
rsc37_rsc176_367.txt,4433,4202,879,0.19828558538235957,0.7987644160328898,0.4826666666666667,0.30248986682107704,-231,binarysimple_cut,1,1
rsc37_rsc176_625.txt,3074,2890,809,0.2631750162654522,0.8384623154570614,0.5869947275922671,0.3028169014084507,-184,binarysimple_cut,1,1
rsc37_rsc176_628.txt,4056,3315,1593,0.3927514792899408,0.7581173223121235,0.6875834445927904,0.2121828788495455,-741,binarysimple_cut,1,1
rsc37_rsc176_557.txt,3511,3017,1136,0.32355454286528057,0.8715212620261604,0.5893129770992367,0.21875,-494,binarysimple_cut,1,1
rsc37_rsc176_717.txt,4892,4558,747,0.1526982829108749,0.889050322470958,0.4169653524492234,0.3244444444444444,-334,binarysimple_cut,1,1
rsc37_rsc176_361.txt,4506,3447,1885,0.41833111407012874,0.7457328141286763,0.6742138364779874,0.2771281277505344,-1059,binarysimple_cut,1,1
rsc37_rsc176_583.txt,2942,1960,1412,0.4799456152277362,0.7288139603108457,0.7346570397111913,0.3051815585475316,-982,binarysimple_cut,1,1
rsc37_rsc176_480.txt,2745,2578,852,0.3103825136612022,0.8717842873597945,0.6332665330661322,0.4151794101070825,-167,binarysimple_cut,1,1
rsc37_rsc176_873.txt,9428,7658,3291,0.34906661009758166,0.8684446613713066,0.5706018518518519,0.11424558117757228,-1770,binarysimple_cut,1,1
rsc37_rsc176_477.txt,4130,3845,964,0.2334140435835351,0.8615327838088582,0.5449358059914408,0.3987460815047022,-285,binarysimple_cut,1,1
rsc37_rsc176_516.txt,2583,2284,820,0.31746031746031744,0.7714512077222627,0.5910931174089069,0.2679268543250462,-299,binarysimple_cut,1,1
rsc37_rsc176_686.txt,2786,2645,1220,0.4379038047379756,0.7650828942652371,0.6924643584521385,0.10495304732093537,-141,binarysimple_cut,1,1
rsc37_rsc176_598.txt,3189,2923,931,0.29194104735026655,0.840923290405421,0.6338289962825279,0.2823952879581152,-266,binarysimple_cut,1,1
rsc37_rsc176_560.txt,4345,2959,1478,0.34016110471806676,0.8433622635570971,0.4635135135135135,0.5079408543263965,-1386,binarysimple_cut,1,1
rsc37_rsc176_648.txt,4564,3809,1430,0.3133216476774759,0.8685175539615256,0.60875,0.30502806640391733,-755,binarysimple_cut,1,1
rsc37_rsc176_708.txt,2417,1377,1730,0.7157633429871741,0.6778625621714959,0.9210526315789473,0.07749077490774908,-1040,binarysimple_cut,1,1
rsc37_rsc176_501.txt,3262,2400,1170,0.35867565910484367,0.8493434801447288,0.6472602739726028,0.2225362062875309,-862,binarysimple_cut,1,1
rsc37_rsc176_364.txt,5934,5610,1610,0.2713178294573643,0.8101351242487121,0.5664527956003667,0.29313929313929316,-324,binarysimple_cut,1,1
rsc37_rsc176_336.txt,2633,2689,638,0.23726292301970994,0.7998429774040173,0.5674518201284796,0.3622698233746712,56,binarysimple_cut,1,1
rsc37_rsc176_702.txt,3628,2756,1651,0.45507166482910694,0.7531810722246165,0.7443267776096822,0.18671679197994986,-872,binarysimple_cut,1,1
rsc37_rsc176_830.txt,3132,2923,820,0.26181353767560667,0.7976070397138345,0.5640569395017794,0.17902559867877788,-209,binarysimple_cut,1,1
rsc37_rsc176_734.txt,4376,3317,1862,0.42550274223034734,0.7488629520786473,0.6650485436893204,0.1713245807877291,-1059,binarysimple_cut,1,1
rsc37_rsc176_635.txt,3007,2903,653,0.21715996009311606,0.8018152694604509,0.49423076923076925,0.4954314720812183,-104,binarysimple_cut,1,1
rsc37_rsc176_490.txt,2664,2459,787,0.29542042042042044,0.7909135572747007,0.6531914893617021,0.1815342572711302,-205,binarysimple_cut,1,1
rsc37_rsc176_725.txt,2824,2594,906,0.32082152974504247,0.8673021208802909,0.6274864376130199,0.19195275009228496,-230,binarysimple_cut,1,1
rsc37_rsc176_728.txt,3485,3278,767,0.22008608321377332,0.8037502348714733,0.546191247974068,0.39568238947212775,-207,binarysimple_cut,1,1
rsc37_rsc176_606.txt,1633,1827,1269,0.6945812807881774,0.682071865592418,0.896358543417367,0.051445086705202314,194,binarysimple_cut,1,1
rsc37_rsc176_693.txt,3074,2845,1013,0.3295380611581002,0.7945625317736487,0.5857664233576643,0.38452441290758577,-229,binarysimple_cut,1,1
rsc37_rsc176_843.txt,3383,3233,537,0.1587348507242093,0.8886696249426462,0.48961937716262977,0.3715235792019347,-150,binarysimple_cut,1,1
rsc37_rsc176_722.txt,3369,2967,949,0.28168596022558623,0.8716934775541418,0.6136012364760433,0.19349747474747475,-402,binarysimple_cut,1,1
rsc37_rsc176_293.txt,4934,4620,673,0.13640048642075395,0.8914968698693337,0.4135876042908224,0.21708185053380782,-314,binarysimple_cut,1,1
